,ModelNickname,Estimator,Xvars,HyperParams,Scaler,Observations,Tuned,CrossValidated,DynamicallyTested,Integration,TestSetLength,TestSetRMSE,TestSetMAPE,TestSetMAE,TestSetR2,LastTestSetPrediction,LastTestSetActual,CILevel,CIPlusMinus,InSampleRMSE,InSampleMAPE,InSampleMAE,InSampleR2,ValidationSetLength,ValidationMetric,ValidationMetricValue,models,weights,LevelTestSetRMSE,LevelTestSetMAPE,LevelTestSetMAE,LevelTestSetR2,LevelInSampleRMSE,LevelInSampleMAPE,LevelInSampleMAE,LevelInSampleR2,best_model,Series,FcstMAPE,ObjectEstimator,Used Anomalies
71,avg,combo,,{'how': 'simple'},,249,False,False,,0,4,251601.6107853366,0.17280597099992157,235445.79592688466,-4.341968362096468,1037802.906449739,1208889.0,0.95,211434.80009827626,107362.58650277457,0.12293412903132381,71138.65036481022,0.8084218302502841,,,,"['knn_cv_mv', 'mlr_cv_mv', 'elasticnet_cv_mv', 'sgd_cv_mv', 'xgboost_cv_mv', 'lightgbm_cv_mv', 'mlp_cv_mv', 'knn_tune_mv', 'mlr_tune_mv', 'elasticnet_tune_mv', 'sgd_tune_mv', 'xgboost_tune_mv', 'lightgbm_tune_mv', 'mlp_tune_mv', 'stacking_mv', 'auto_arima', 'auto_arima_anom', 'knn_cv_uv', 'mlr_cv_uv', 'elasticnet_cv_uv', 'sgd_cv_uv', 'xgboost_cv_uv', 'lightgbm_cv_uv', 'mlp_cv_uv', 'hwes_cv_uv', 'arima_cv_uv', 'prophet_cv_uv', 'silverkite_cv_uv', 'theta_cv_uv', 'knn_tune_uv', 'mlr_tune_uv', 'elasticnet_tune_uv', 'sgd_tune_uv', 'xgboost_tune_uv', 'lightgbm_tune_uv', 'mlp_tune_uv', 'hwes_tune_uv', 'arima_tune_uv', 'prophet_tune_uv', 'silverkite_tune_uv', 'theta_tune_uv', 'stacking_uv', 'lstm']",,251601.6107853366,0.17280597099992157,235445.79592688466,-4.341968362096468,107362.58650277457,0.12293412903132381,71138.65036481022,0.8084218302502841,False,IAH-DOM,0.08179264318419197,Forecaster,False
72,knn_cv_uv,knn,"['Anomaly_2020-06-01', 'cp2', 'Anomaly_2020-09-01', 'Anomaly_2020-08-01', 'Anomaly_2021-05-01', 'AR1', 'AR12', 'AR24', 'AR36']",{'n_neighbors': 39},minmax,249,True,True,True,0,4,261128.93610071138,0.18067610712667853,245979.44871794872,-4.754193682270432,1036776.4871794871,1208889.0,0.95,398881.34439327253,173406.36728621845,0.19016645643259686,102916.29577464786,0.4739611978858459,,rmse,228134.45465659446,,,261128.93610071138,0.18067610712667853,245979.44871794872,-4.754193682270432,173406.36728621845,0.19016645643259686,102916.29577464786,0.4739611978858459,False,IAH-DOM,0.20359743833029623,Forecaster,False
73,theta_tune_uv,theta,,"{'theta': 0.5, 'model_mode': <ModelMode.ADDITIVE: 'additive'>, 'season_mode': <SeasonalityMode.ADDITIVE: 'additive'>, 'trend_mode': <TrendMode.EXPONENTIAL: 'exponential'>}",,249,True,False,True,0,4,290014.5597560681,0.1925058254219373,264361.8140924491,-6.097641840888799,1083102.8452220126,1208889.0,0.95,278001.1395578909,148623.3136437012,0.14916215225107674,105247.0030998084,0.5840131341987744,36.0,rmse,505648.93763600296,,,290014.5597560681,0.1925058254219373,264361.8140924491,-6.097641840888799,148623.3136437012,0.14916215225107674,105247.0030998084,0.5840131341987744,False,IAH-DOM,0.09234545572800323,Forecaster,False
74,theta_cv_uv,theta,,"{'theta': 1, 'model_mode': <ModelMode.ADDITIVE: 'additive'>, 'season_mode': <SeasonalityMode.ADDITIVE: 'additive'>, 'trend_mode': <TrendMode.EXPONENTIAL: 'exponential'>}",,249,True,True,True,0,4,292824.0550612897,0.195062119014402,267702.907979707,-6.2358237234974645,1078076.4990538207,1208889.0,0.95,236076.6850240312,148800.85606934878,0.14929893847387396,104537.03650258546,0.5830186814656267,,rmse,210760.9446893055,,,292824.0550612897,0.195062119014402,267702.907979707,-6.2358237234974645,148800.85606934878,0.14929893847387396,104537.03650258546,0.5830186814656267,False,IAH-DOM,0.09187070139460587,Forecaster,False
75,auto_arima,arima,,"{'order': (2, 1, 4), 'seasonal_order': (1, 0, 2, 12), 'trend': None}",,249,False,False,True,0,4,295924.9289601354,0.21467292874961075,287648.05873559404,-6.389883319027492,907539.4430854224,1208889.0,0.95,235404.20293226925,126749.5189296353,0.08661473429591014,69680.97725136497,0.694948472941334,,,,,,295924.9289601354,0.21467292874961075,287648.05873559404,-6.389883319027492,126749.5189296353,0.08661473429591014,69680.97725136497,0.694948472941334,False,IAH-DOM,0.06532574345518065,Forecaster,False
76,sgd_tune_uv,sgd,"['Anomaly_2020-06-01', 'cp2', 'Anomaly_2020-09-01', 'Anomaly_2020-08-01', 'Anomaly_2021-05-01', 'AR1', 'AR12', 'AR24', 'AR36']","{'penalty': 'l2', 'l1_ratio': 0.85, 'learning_rate': 'optimal'}",minmax,249,True,False,True,0,4,325919.50272482773,0.2343648754341649,315773.2798870757,-7.963862275831712,923406.2129546416,1208889.0,0.95,138960.61677124162,163574.21412349725,0.13151182060482608,134752.81168488477,0.5319229106259135,36.0,rmse,426734.8585919604,,,325919.50272482773,0.2343648754341649,315773.2798870757,-7.963862275831712,163574.21412349725,0.13151182060482608,134752.81168488477,0.5319229106259135,False,IAH-DOM,0.28295770615188304,Forecaster,False
77,mlr_tune_mv,mlr,"['Anomaly_2020-06-01', 'cp2', 'Anomaly_2020-09-01', 'Anomaly_2020-08-01', 'Anomaly_2021-05-01']",{},minmax,249,True,False,True,0,4,363062.51259423565,0.2587201682742972,348552.72424690693,-10.12339334420037,867376.2853301931,1208889.0,0.95,140379.65498441816,91692.38384667355,0.08630290906254066,59985.8897259054,0.8529197947514249,36.0,mae,184021.80622431554,,,363062.51259423565,0.2587201682742972,348552.72424690693,-10.12339334420037,91692.38384667355,0.08630290906254066,59985.8897259054,0.8529197947514249,False,IAH-DOM,0.09164034508236128,Forecaster,False
78,mlr_cv_mv,mlr,"['Anomaly_2020-06-01', 'cp2', 'Anomaly_2020-09-01', 'Anomaly_2020-08-01', 'Anomaly_2021-05-01']",{},,249,True,True,True,0,4,363062.5127705581,0.25872016841124174,348552.72441914014,-10.123393355004591,867376.2848663885,1208889.0,0.95,127267.73371834471,91692.38384667352,0.08630290909071522,59985.88972103302,0.8529197947514249,,mae,139516.26617813602,,,363062.5127705581,0.25872016841124174,348552.72441914014,-10.123393355004591,91692.38384667352,0.08630290909071522,59985.88972103302,0.8529197947514249,False,IAH-DOM,0.09164034494688535,Forecaster,False
79,prophet_tune_uv,prophet,[],{'n_changepoints': 3},,249,True,False,True,0,4,358564.7757383778,0.2644907540317763,351224.2902782878,-9.849500006802177,785681.5586067735,1208889.0,0.95,355550.0470084174,178291.33780195337,0.1786112459266557,106155.88290602983,0.39641136832686086,36.0,rmse,491693.434152845,,,358564.7757383778,0.2644907540317763,351224.2902782878,-9.849500006802177,178291.33780195337,0.1786112459266557,106155.88290602983,0.39641136832686086,False,IAH-DOM,0.08659283182653668,Forecaster,False
80,auto_arima_anom,arima,"['Anomaly_2020-06-01', 'cp2', 'Anomaly_2020-09-01', 'Anomaly_2020-08-01', 'Anomaly_2021-05-01']","{'order': (2, 1, 4), 'seasonal_order': (1, 0, 2, 12)}",,249,False,False,True,0,4,401545.7405812786,0.2958537911416486,395483.7710558254,-12.606440414142224,805076.0365316607,1208889.0,0.95,166665.70521658508,126861.11216260171,0.08669803840404454,69487.80384858255,0.6944110875222702,,,,,,401545.7405812786,0.2958537911416486,395483.7710558254,-12.606440414142224,126861.11216260171,0.08669803840404454,69487.80384858255,0.6944110875222702,False,IAH-DOM,0.060515638477432146,Forecaster,False
81,lstm,rnn,,"{'lags': 48, 'layers_struct': [('LSTM', {'units': 100, 'dropout': 0, 'return_sequences': False}), ('LSTM', {'units': 100, 'dropout': 0, 'return_sequences': False}), ('Dense', {'units': 10}), ('Dense', {'units': 10})], 'epochs': 8, 'random_seed': 42, 'validation_split': 0.2}",minmax,249,False,False,,0,4,438340.727078046,0.31414801961907574,424682.52713323385,-15.214297026915503,928363.657381475,1208889.0,0.95,230438.23351167692,221331.148347338,0.2508578815466274,145285.54135300042,0.18581112640726571,,,,,,438340.727078046,0.31414801961907574,424682.52713323385,-15.214297026915503,221331.148347338,0.2508578815466274,145285.54135300042,0.18581112640726571,False,IAH-DOM,0.1421706196558092,Forecaster,False
82,stacking_uv,stacking,"['Anomaly_2020-06-01', 'cp2', 'Anomaly_2020-09-01', 'Anomaly_2020-08-01', 'Anomaly_2021-05-01', 'AR1', 'AR12', 'AR24', 'AR36']","{'estimators': [('knn_cv_uv', KNeighborsRegressor(n_neighbors=39)), ('sgd_cv_uv', SGDRegressor(l1_ratio=1, learning_rate='constant')), ('elasticnet_cv_uv', ElasticNet(alpha=1.4)), ('xgboost_cv_uv', XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, gamma=3, gpu_id=None,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.1, max_bin=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, n_estimators=150, n_jobs=None,
             num_parallel_tree=None, predictor=None, random_state=None,
             reg_alpha=None, reg_lambda=None, ...))], 'final_estimator': BaggingRegressor(base_estimator=MLPRegressor(hidden_layer_sizes=(100, 100, 100),
                                             solver='lbfgs'),
                 max_features=0.5, max_samples=0.9)}",minmax,249,False,False,True,0,4,454923.07557723834,0.3290482304847909,443495.9916335512,-16.46426892982547,915052.1489037201,1208889.0,0.95,229378.64660243262,129710.5388553143,0.14129949492092972,81348.22474357484,0.7056674949554427,,,,,,454923.07557723834,0.3290482304847909,443495.9916335512,-16.46426892982547,129710.5388553143,0.14129949492092972,81348.22474357484,0.7056674949554427,False,IAH-DOM,0.1312345042035643,Forecaster,False
83,sgd_tune_mv,sgd,"['Anomaly_2020-06-01', 'cp2', 'Anomaly_2020-09-01', 'Anomaly_2020-08-01', 'Anomaly_2021-05-01']","{'penalty': 'l1', 'l1_ratio': 0, 'learning_rate': 'constant'}",minmax,249,True,False,True,0,4,514343.6850599917,0.3738981139996239,501123.48548002,-21.32447741025889,714475.6882431321,1208889.0,0.95,186131.21280778243,100733.1026202355,0.09505433152219991,70852.88292950693,0.8224862000350295,36.0,mae,152850.09382091634,,,514343.6850599917,0.3738981139996239,501123.48548002,-21.32447741025889,100733.1026202355,0.09505433152219991,70852.88292950693,0.8224862000350295,False,IAH-DOM,0.10637887684948058,Forecaster,False
84,sgd_cv_mv,sgd,"['Anomaly_2020-06-01', 'cp2', 'Anomaly_2020-09-01', 'Anomaly_2020-08-01', 'Anomaly_2021-05-01']","{'penalty': 'l1', 'l1_ratio': 0, 'learning_rate': 'constant'}",minmax,249,True,True,True,0,4,549821.5507811275,0.40086004595850266,536864.1402701107,-24.51044262777558,678357.6312398805,1208889.0,0.95,180270.50361983074,106197.08895886473,0.09839232191590172,77657.51930744972,0.8027064333591528,,mae,125506.79045615961,,,549821.5507811275,0.40086004595850266,536864.1402701107,-24.51044262777558,106197.08895886473,0.09839232191590172,77657.51930744972,0.8027064333591528,False,IAH-DOM,0.11938023505371183,Forecaster,False
85,elasticnet_tune_uv,elasticnet,"['Anomaly_2020-06-01', 'cp2', 'Anomaly_2020-09-01', 'Anomaly_2020-08-01', 'Anomaly_2021-05-01', 'AR1', 'AR12', 'AR24', 'AR36']","{'alpha': 0.8, 'l1_ratio': 1}",scale,249,True,False,True,0,4,581523.9595394089,0.4275923168871394,570637.757384705,-27.53709119146027,604027.6937121534,1208889.0,0.95,172035.11138339294,108747.01566060625,0.10095479212123462,78186.1277473654,0.7931181483603158,36.0,rmse,485390.7832602906,,,581523.9595394089,0.4275923168871394,570637.757384705,-27.53709119146027,108747.01566060625,0.10095479212123462,78186.1277473654,0.7931181483603158,False,IAH-DOM,0.12064858240278992,Forecaster,False
86,mlr_cv_uv,mlr,"['Anomaly_2020-06-01', 'cp2', 'Anomaly_2020-09-01', 'Anomaly_2020-08-01', 'Anomaly_2021-05-01', 'AR1', 'AR12', 'AR24', 'AR36']",{},minmax,249,True,True,True,0,4,581540.7500876652,0.42760494819458916,570654.4682810808,-27.538739138432234,604008.6042277345,1208889.0,0.95,217236.9273842048,108747.01563497438,0.10095375477695584,78185.91045831422,0.7931181484578408,,rmse,264325.6666629087,,,581540.7500876652,0.42760494819458916,570654.4682810808,-27.538739138432234,108747.01563497438,0.10095375477695584,78185.91045831422,0.7931181484578408,False,IAH-DOM,0.1318724766472252,Forecaster,False
87,mlr_tune_uv,mlr,"['Anomaly_2020-06-01', 'cp2', 'Anomaly_2020-09-01', 'Anomaly_2020-08-01', 'Anomaly_2021-05-01', 'AR1', 'AR12', 'AR24', 'AR36']",{},,249,True,False,True,0,4,581540.7501131548,0.42760494821334283,570654.4683057761,-27.538739140934005,604008.6041941273,1208889.0,0.95,233568.42078121763,108747.01563497435,0.10095375477603673,78185.91045989748,0.7931181484578408,36.0,rmse,485385.4236624491,,,581540.7501131548,0.42760494821334283,570654.4683057761,-27.538739140934005,108747.01563497435,0.10095375477603673,78185.91045989748,0.7931181484578408,False,IAH-DOM,0.1318724766472252,Forecaster,False
88,sgd_cv_uv,sgd,"['Anomaly_2020-06-01', 'cp2', 'Anomaly_2020-09-01', 'Anomaly_2020-08-01', 'Anomaly_2021-05-01', 'AR1', 'AR12', 'AR24', 'AR36']","{'penalty': 'l2', 'l1_ratio': 1, 'learning_rate': 'constant'}",minmax,249,True,True,True,0,4,688054.9987240752,0.5080553969085857,678182.901824584,-38.95036816160083,516347.57784871635,1208889.0,0.95,172501.69935314578,111043.95411874402,0.10718756392183262,80024.57850770421,0.7842863955701527,,rmse,254140.37863018748,,,688054.9987240752,0.5080553969085857,678182.901824584,-38.95036816160083,111043.95411874402,0.10718756392183262,80024.57850770421,0.7842863955701527,False,IAH-DOM,0.18277506241827296,Forecaster,False
89,knn_tune_uv,knn,"['Anomaly_2020-06-01', 'cp2', 'Anomaly_2020-09-01', 'Anomaly_2020-08-01', 'Anomaly_2021-05-01', 'AR1', 'AR12', 'AR24', 'AR36']",{'n_neighbors': 8},minmax,249,True,False,True,0,4,701322.8084070064,0.5149085821258684,691336.4375,-40.505954312157016,641411.875,1208889.0,0.95,161715.37861183906,97777.57134418511,0.08829679722670342,64719.505281690144,0.8327499750356886,36.0,rmse,499710.5163389856,,,701322.8084070064,0.5149085821258684,691336.4375,-40.505954312157016,97777.57134418511,0.08829679722670342,64719.505281690144,0.8327499750356886,False,IAH-DOM,0.07413482391025186,Forecaster,False
90,arima_tune_uv,arima,,"{'order': (1, 1, 1), 'seasonal_order': (0, 1, 1, 12)}",,249,True,False,True,0,4,14695.334971041102,0.04336827833311199,12559.687207487106,0.9241946447030637,275147.9974382749,252301.0,0.95,80955.19899943125,37573.450713913306,0.12471669591777042,21337.94723321085,0.8668389469298585,36,rmse,207189.4104920117,,,14695.334971041102,0.04336827833311199,12559.687207487106,0.9241946447030637,37573.450713913306,0.12471669591777042,21337.94723321085,0.8668389469298585,True,IAH-Int,0.07212088920622292,Forecaster,False
91,auto_arima,arima,,"{'order': (5, 1, 4), 'seasonal_order': (1, 0, 1, 12), 'trend': None}",,249,False,False,True,0,4,19969.37047075051,0.05947415367263664,17470.57396243175,0.8600188182009889,279831.2019288297,252301.0,0.95,66283.4806563674,37004.11655298784,0.12174233488513919,22051.21901476348,0.8708438361930265,,,,,,19969.37047075051,0.05947415367263664,17470.57396243175,0.8600188182009889,37004.11655298784,0.12174233488513919,22051.21901476348,0.8708438361930265,False,IAH-Int,0.06532574345518065,Forecaster,False
92,knn_cv_uv,knn,"['Anomaly_2020-06-01', 'cp2', 'Anomaly_2020-09-01', 'Anomaly_2020-08-01', 'Anomaly_2021-05-01', 'AR1', 'AR12', 'AR24', 'AR36']",{'n_neighbors': 39},minmax,249,True,True,True,0,4,28207.900089960734,0.07889974349475594,26208.346153846156,0.7206926135271495,276735.0512820513,252301.0,0.95,125972.5180490114,59946.36188083024,0.39159953970323985,32741.46021427712,0.6483127537856719,,rmse,102965.58745615675,,,28207.900089960734,0.07889974349475594,26208.346153846156,0.7206926135271495,59946.36188083024,0.39159953970323985,32741.46021427712,0.6483127537856719,False,IAH-Int,0.20359743833029623,Forecaster,False
93,hwes_tune_uv,hwes,,"{'trend': 'add', 'seasonal': 'add'}",,249,True,False,True,0,4,26250.96048375902,0.08185509802617294,24683.61783084793,0.7581025422774255,212861.15902726026,252301.0,0.95,80329.55982396378,31362.28632242798,0.15460618228285095,17560.473661785796,0.9072251015746051,36,rmse,210855.58083343247,,,26250.96048375902,0.08185509802617294,24683.61783084793,0.7581025422774255,31362.28632242798,0.15460618228285095,17560.473661785796,0.9072251015746051,False,IAH-Int,0.026248673309414126,Forecaster,False
94,hwes_cv_uv,hwes,,"{'trend': 'add', 'seasonal': 'add'}",,249,True,True,True,0,4,26250.96048375902,0.08185509802617294,24683.61783084793,0.7581025422774255,212861.15902726026,252301.0,0.95,74291.30472820584,31362.28632242798,0.15460618228285095,17560.473661785796,0.9072251015746051,,rmse,80150.56934100662,,,26250.96048375902,0.08185509802617294,24683.61783084793,0.7581025422774255,31362.28632242798,0.15460618228285095,17560.473661785796,0.9072251015746051,False,IAH-Int,0.02086444560417384,Forecaster,False
95,stacking_uv,stacking,"['Anomaly_2020-06-01', 'cp2', 'Anomaly_2020-09-01', 'Anomaly_2020-08-01', 'Anomaly_2021-05-01', 'AR1', 'AR12', 'AR24', 'AR36']","{'estimators': [('knn_cv_uv', KNeighborsRegressor(n_neighbors=39)), ('sgd_cv_uv', SGDRegressor(learning_rate='constant', penalty='l1')), ('elasticnet_cv_uv', ElasticNet(alpha=0.1, l1_ratio=0.25)), ('xgboost_cv_uv', XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, gamma=0, gpu_id=None,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.1, max_bin=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, n_estimators=200, n_jobs=None,
             num_parallel_tree=None, predictor=None, random_state=None,
             reg_alpha=None, reg_lambda=None, ...))], 'final_estimator': BaggingRegressor(base_estimator=MLPRegressor(hidden_layer_sizes=(100, 100, 100),
                                             solver='lbfgs'),
                 max_features=0.5, max_samples=0.9)}",minmax,249,False,False,True,0,4,40887.69816051665,0.09079628456147609,32747.794777234332,0.4131511856644038,261948.4127052608,252301.0,0.95,71877.52902358986,46906.32502558043,0.2353123008307346,34016.2870638836,0.7846753380520045,,,,,,40887.69816051665,0.09079628456147609,32747.794777234332,0.4131511856644038,46906.32502558043,0.2353123008307346,34016.2870638836,0.7846753380520045,False,IAH-Int,0.1312345042035643,Forecaster,False
96,weighted,combo,,"{'how': 'weighted', 'determine_best_by': 'LevelTestSetMAPE'}",,249,False,False,,0,4,40235.935420373804,0.09752460917277896,33575.79732226877,0.4317111796670269,278798.8258255133,252301.0,0.95,68641.60557027618,42836.82433482316,0.26480315306291463,28810.266743274486,0.8221279245398588,,,,"['arima_tune_uv', 'auto_arima', 'knn_cv_uv', 'hwes_tune_uv', 'hwes_cv_uv', 'stacking_uv', 'avg', 'stacking_mv', 'knn_tune_uv', 'xgboost_cv_uv', 'elasticnet_tune_uv', 'lightgbm_tune_mv', 'elasticnet_tune_mv', 'theta_cv_uv', 'theta_tune_uv', 'elasticnet_cv_mv', 'xgboost_cv_mv', 'lightgbm_cv_uv', 'xgboost_tune_uv', 'lightgbm_tune_uv', 'mlp_tune_uv', 'mlp_tune_mv', 'mlp_cv_mv', 'lightgbm_cv_mv', 'xgboost_tune_mv', 'elasticnet_cv_uv', 'knn_cv_mv', 'silverkite_tune_uv', 'silverkite_cv_uv', 'knn_tune_mv', 'auto_arima_anom', 'arima_cv_uv', 'lstm', 'sgd_cv_mv', 'prophet_cv_uv', 'sgd_tune_mv', 'mlr_tune_mv', 'mlr_cv_mv', 'mlr_cv_uv', 'mlr_tune_uv', 'prophet_tune_uv', 'sgd_tune_uv', 'sgd_cv_uv', 'mlp_cv_uv']","(0.03166697056431874, 0.030916074595684444, 0.030010405280712384, 0.02987261930157468, 0.02987261930157468, 0.029455758945795694, 0.028736226440558708, 0.028332173321117295, 0.027384865756642836, 0.027331783567516314, 0.02706292264125447, 0.026139794218121203, 0.026136094678924953, 0.026030582527856023, 0.02601600010883062, 0.025940661423442424, 0.025919601639896775, 0.02572083321619815, 0.02569869810325595, 0.02565477760981277, 0.025639048116673866, 0.02563904809160195, 0.025281405700432868, 0.0245577467513467, 0.024296758929472837, 0.024221132507477813, 0.024047262482715822, 0.022550558180155594, 0.022550558180155594, 0.02232543384256282, 0.021995090668577712, 0.02110272584275177, 0.018609236975643376, 0.01854286914344975, 0.018538732774456182, 0.018159653376380796, 0.014278121825299113, 0.01427812181514571, 0.011996805785606673, 0.011996805785606638, 0.01191228906491719, 0.010764961568285282, 0.009937353842347719, 0.0028788155058471583)",40235.935420373804,0.09752460917277896,33575.79732226877,0.4317111796670269,42836.82433482316,0.26480315306291463,28810.266743274486,0.8221279245398588,False,IAH-Int,0.07463477636674169,Forecaster,False
97,avg,combo,,{'how': 'simple'},,249,False,False,,0,4,47952.40260586272,0.1062294488294371,38564.48157952962,0.19283624604781324,258574.06579663974,252301.0,0.95,69980.26177350435,41381.80936009465,0.25683104534743373,28055.98531554247,0.8340060769179702,,,,"['knn_cv_mv', 'mlr_cv_mv', 'elasticnet_cv_mv', 'sgd_cv_mv', 'xgboost_cv_mv', 'lightgbm_cv_mv', 'mlp_cv_mv', 'knn_tune_mv', 'mlr_tune_mv', 'elasticnet_tune_mv', 'sgd_tune_mv', 'xgboost_tune_mv', 'lightgbm_tune_mv', 'mlp_tune_mv', 'stacking_mv', 'auto_arima', 'auto_arima_anom', 'knn_cv_uv', 'mlr_cv_uv', 'elasticnet_cv_uv', 'sgd_cv_uv', 'xgboost_cv_uv', 'lightgbm_cv_uv', 'mlp_cv_uv', 'hwes_cv_uv', 'arima_cv_uv', 'prophet_cv_uv', 'silverkite_cv_uv', 'theta_cv_uv', 'knn_tune_uv', 'mlr_tune_uv', 'elasticnet_tune_uv', 'sgd_tune_uv', 'xgboost_tune_uv', 'lightgbm_tune_uv', 'mlp_tune_uv', 'hwes_tune_uv', 'arima_tune_uv', 'prophet_tune_uv', 'silverkite_tune_uv', 'theta_tune_uv', 'stacking_uv', 'lstm']",,47952.40260586272,0.1062294488294371,38564.48157952962,0.19283624604781324,41381.80936009465,0.25683104534743373,28055.98531554247,0.8340060769179702,False,IAH-Int,0.08179264318419197,Forecaster,False
